GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
1767,State Farm Mut Grp,2003,2008,6,12129101,11805891,184444,17872009,173951,17698058,0,16467640.82
1767,State Farm Mut Grp,2003,2009,7,12133873,11928188,117529,17872009,173951,17698058,0,16467640.82
1767,State Farm Mut Grp,2003,2010,8,12113961,11994251,59687,17872009,173951,17698058,0,16467640.82
1767,State Farm Mut Grp,2003,2011,9,12124843,12029012,53985,17872009,173951,17698058,0,16467640.82
1767,State Farm Mut Grp,2003,2012,10,12136620,12057898,39767,17872009,173951,17698058,0,16467640.82
1767,State Farm Mut Grp,2004,2004,1,12074194,5234002,3750890,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2005,2,11681343,8449383,1970564,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2006,3,11618865,9834560,1061759,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2007,4,11657973,10710159,521462,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2008,5,11717416,11195510,292256,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2009,6,11742018,11425801,185474,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2010,7,11720848,11531923,105381,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2011,8,11716695,11590697,71011,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2012,9,11716621,11615536,56807,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2004,2013,10,11708022,11630041,44835,18207684,175887,18031798,0,16467640.82
1767,State Farm Mut Grp,2005,2005,1,11791152,5168064,3594961,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2006,2,11518393,8339198,1944752,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2007,3,11583242,9772146,1105511,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2008,4,11659783,10634851,607735,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2009,5,11658473,11094999,344004,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2010,6,11627637,11293272,199042,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2011,7,11601813,11397602,116608,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2012,8,11593602,11452279,74814,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2013,9,11595223,11490787,54404,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2005,2014,10,11589297,11511377,42603,17812362,214919,17597443,0,16467640.82
1767,State Farm Mut Grp,2006,2006,1,11595813,5173526,3492144,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2007,2,11709632,8386582,2091916,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2008,3,11798104,9840065,1240853,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2009,4,11784822,10674228,673347,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2010,5,11701520,11090185,338383,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2011,6,11690306,11297691,218601,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2012,7,11664111,11406863,134949,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2013,8,11635360,11478845,69043,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2014,9,11646896,11523056,64194,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2006,2015,10,11657431,11554417,60451,17865981,208429,17657552,0,16467640.82
1767,State Farm Mut Grp,2007,2007,1,12269668,5365237,3860846,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2008,2,12443200,8786164,2345498,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2009,3,12436705,10261325,1381360,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2010,4,12335948,11091332,734502,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2011,5,12268143,11551374,410198,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2012,6,12207090,11771601,230852,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2013,7,12172395,11899904,131327,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2014,8,12166733,11989889,98002,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2015,9,12173746,12030991,90649,17549168,200096,17349072,0,16467640.82
1767,State Farm Mut Grp,2007,2016,10,12177285,12061902,85763,17549168,200096,17349072,0,16467640.82
2003,United Services Automobile Asn Grp,1998,1998,1,1384056,571087,335786,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,1999,2,1417597,997340,175373,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2000,3,1448566,1230213,84378,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2001,4,1465682,1349728,42075,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2002,5,1469037,1406565,23425,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2003,6,1464850,1433625,13512,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2004,7,1466072,1447709,10643,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2005,8,1463420,1452867,5794,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2006,9,1463962,1455640,4927,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1998,2007,10,1464843,1457932,4495,2117782,5670,2112112,0,3691597.837
2003,United Services Automobile Asn Grp,1999,1999,1,1449203,626143,315151,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2000,2,1570522,1079496,239989,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2001,3,1559899,1317827,86483,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2002,4,1581043,1454065,45699,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2003,5,1584792,1514435,23064,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2004,6,1593955,1545817,16542,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2005,7,1591372,1562615,9535,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2006,8,1602525,1569868,8501,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2007,9,1600601,1573344,6443,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,1999,2008,10,1596347,1583627,6432,2096871,14649,2082222,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2000,1,1658435,684208,487747,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2001,2,1701581,1184078,246018,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2002,3,1704852,1436980,110367,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2003,4,1704531,1570701,51535,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2004,5,1712340,1641024,29171,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2005,6,1714861,1676326,16604,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2006,7,1719998,1693443,15211,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2007,8,1725137,1699264,9725,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2008,9,1725400,1702070,9298,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2000,2009,10,1719511,1702909,8083,2183414,14423,2168991,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2001,1,1803031,746682,508335,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2002,2,1877716,1287598,290077,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2003,3,1836806,1541951,124774,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2004,4,1844123,1701848,60004,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2005,5,1856825,1774885,32092,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2006,6,1860200,1812419,24623,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2007,7,1854458,1827870,17676,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2008,8,1852883,1834737,14023,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2009,9,1848808,1836962,11076,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2001,2010,10,1841828,1838180,3451,2383113,24541,2358572,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2002,1,1955788,792217,591180,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2003,2,1962234,1350952,304073,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2004,3,1926695,1626665,126760,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2005,4,1941973,1786439,60857,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2006,5,1948420,1869198,37201,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2007,6,1941971,1895976,25348,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2008,7,1937460,1910072,19870,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2009,8,1933221,1915723,14120,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2010,9,1938675,1917905,18821,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2002,2011,10,1936739,1919135,16563,2778855,30268,2748587,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2003,1,2011172,786282,610830,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2004,2,2007335,1406495,269536,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2005,3,2047231,1710617,135019,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2006,4,2061732,1882809,66751,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2007,5,2055847,1961637,48435,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2008,6,2043611,1992799,29039,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2009,7,2032607,2005390,17712,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2010,8,2033063,2022287,6679,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2011,9,2032596,2024441,5808,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2003,2012,10,2036367,2031470,3488,3089821,36879,3052943,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2004,1,2105098,831259,673357,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2005,2,2106564,1455889,320276,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2006,3,2125865,1766373,159308,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2007,4,2110046,1911004,93062,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2008,5,2089198,1992959,52580,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2009,6,2068352,2021646,32002,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2010,7,2079975,2032629,39848,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2011,8,2068912,2037384,28090,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2012,9,2071426,2039723,30188,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2004,2013,10,2069546,2040209,28480,3147563,38659,3108904,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2005,1,2269512,896227,757059,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2006,2,2271156,1549961,362194,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2007,3,2247371,1822320,216959,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2008,4,2192328,1991013,98637,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2009,5,2158782,2072559,50133,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2010,6,2140100,2100422,20262,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2011,7,2136574,2113504,15570,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2012,8,2133846,2119021,11233,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2013,9,2130337,2121175,5477,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2005,2014,10,2127727,2121882,4334,3132651,40483,3092168,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2006,1,2403846,946917,820776,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2007,2,2408255,1586169,447591,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2008,3,2306394,1908866,198377,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2009,4,2253912,2070090,92195,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2010,5,2264593,2144699,77499,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2011,6,2250762,2175132,57746,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2012,7,2267783,2189534,67999,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2013,8,2266174,2194872,63311,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2014,9,2261458,2197174,60456,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2006,2015,10,2257178,2200518,56940,3231730,41981,3189749,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2007,1,2628995,1033065,947955,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2008,2,2605138,1761278,478314,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2009,3,2501565,2079807,209892,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2010,4,2440875,2266956,70980,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2011,5,2427729,2350392,37593,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2012,6,2415083,2378009,15951,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2013,7,2419986,2396518,11797,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2014,8,2416445,2402821,6936,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2015,9,2417295,2408777,5638,3261426,34691,3226736,0,3691597.837
2003,United Services Automobile Asn Grp,2007,2016,10,2417089,2411578,4082,3261426,34691,3226736,0,3691597.837
2143,Farmers Alliance Mut & Affiliates,1998,1998,1,11037,4433,1089,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,1999,2,9816,7783,62,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2000,3,10123,9277,10,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2001,4,10167,9754,14,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2002,5,10229,9987,3,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2003,6,10165,10225,0,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2004,7,10206,10161,0,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2005,8,10204,10179,5,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2006,9,10249,10249,0,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1998,2007,10,10259,10249,10,16158,1750,14408,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,1999,1,7509,3479,514,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2000,2,7809,5695,985,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2001,3,6705,6307,44,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2002,4,6703,6473,0,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2003,5,6759,6648,10,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2004,6,6819,6756,0,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2005,7,6757,6749,7,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2006,8,6757,6749,8,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2007,9,6760,6749,10,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,1999,2008,10,6771,6749,21,13743,1243,12500,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2000,1,7134,3584,30,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2001,2,7693,5877,66,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2002,3,7814,6956,89,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2003,4,7731,7335,9,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2004,5,7729,7507,25,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2005,6,7704,7589,11,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2006,7,7668,7635,14,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2007,8,7657,7639,18,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2008,9,7658,7639,19,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2000,2009,10,7663,7639,24,12329,1661,10668,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2001,1,7361,3719,852,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2002,2,7605,5525,76,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2003,3,7749,6347,4,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2004,4,7753,6962,1,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2005,5,7767,7397,42,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2006,6,7701,7521,23,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2007,7,7763,7656,26,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2008,8,7812,7701,26,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2009,9,7789,7765,24,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2001,2010,10,7790,7765,25,12659,2710,9950,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2002,1,10631,4566,840,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2003,2,9217,7165,229,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2004,3,9307,8270,18,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2005,4,9686,9003,86,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2006,5,9724,9231,63,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2007,6,9720,9372,39,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2008,7,9751,9650,33,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2009,8,9735,9655,28,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2010,9,9749,9668,28,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2002,2011,10,9744,9673,20,14672,3143,11528,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2003,1,10553,4687,1074,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2004,2,10427,7946,188,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2005,3,10566,9406,134,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2006,4,10615,9625,113,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2007,5,10149,10081,79,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2008,6,10161,10090,52,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2009,7,10138,10096,39,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2010,8,10136,10097,37,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2011,9,10127,10098,28,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2003,2012,10,10123,10098,24,16270,3139,13131,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2004,1,10433,4610,1099,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2005,2,10799,7283,369,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2006,3,10628,8899,215,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2007,4,10186,9707,125,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2008,5,10055,9858,84,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2009,6,10043,9929,56,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2010,7,10048,9901,50,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2011,8,10039,9910,38,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2012,9,10002,9921,23,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2004,2013,10,10003,9925,18,17867,4489,13378,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2005,1,12042,4343,1156,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2006,2,10199,6985,526,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2007,3,8759,8045,255,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2008,4,8744,8359,124,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2009,5,8706,8374,77,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2010,6,8671,8382,69,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2011,7,8654,8393,51,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2012,8,8652,8609,43,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2013,9,8636,8609,27,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2005,2014,10,8634,8609,24,18690,5376,13314,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2006,1,11388,4260,1425,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2007,2,10051,7466,537,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2008,3,9188,8167,237,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2009,4,9085,8582,103,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2010,5,9229,8816,87,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2011,6,9146,8940,63,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2012,7,9216,9095,52,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2013,8,9148,9119,30,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2014,9,9134,9119,15,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2006,2015,10,9135,9119,17,18049,3662,14387,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2007,1,11481,3839,1267,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2008,2,9739,7594,465,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2009,3,9114,8522,185,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2010,4,9060,8825,104,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2011,5,9122,8870,81,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2012,6,9110,8891,67,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2013,7,8992,8940,52,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2014,8,8954,8940,14,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2015,9,8960,8940,20,16927,1926,15000,0,13525.131
2143,Farmers Alliance Mut & Affiliates,2007,2016,10,8954,8940,15,16927,1926,15000,0,13525.131
2208,Oklahoma Farm Grp,1998,1998,1,32742,16728,7255,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,1999,2,32452,27080,1322,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2000,3,32701,31140,174,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2001,4,33091,32027,239,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2002,5,32857,32359,144,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2003,6,32573,32414,46,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2004,7,32593,32478,12,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2005,8,32545,32533,2,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2006,9,32554,32539,0,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1998,2007,10,32549,32544,0,40497,810,39687,0,44068.585
2208,Oklahoma Farm Grp,1999,1999,1,33608,17857,7628,31602,968,30634,0,44068.585
2208,Oklahoma Farm Grp,1999,2000,2,32555,28394,457,31602,968,30634,0,44068.585
2208,Oklahoma Farm Grp,1999,2001,3,34382,31325,439,31602,968,30634,0,44068.585
2208,Oklahoma Farm Grp,1999,2002,4,34656,33176,376,31602,968,30634,0,44068.585
2208,Oklahoma Farm Grp,1999,2003,5,34314,33835,61,31602,968,30634,0,44068.585
