line,line_label,GRCODE,GRNAME,paid_to_date,posted_reserve,carried_total,sim_mean_ultimate,sim_p50_ultimate,sim_p75_ultimate,sim_p90_ultimate,sim_p95_ultimate,coeff_of_variation,prob_reserve_shortfall
othliab,Other Liability (Occurrence),36234,Preferred Professional Ins Co,3468,2450.898,5918.898,3460.9986474749066,3471.2296650717703,3495.125700307741,3577.424188246085,3615.1601197177547,0.02332951156762769,0.0
othliab,Other Liability (Occurrence),36277,Medical Mut Ins Co Of ME,936,721.12,1657.12,1420.8487325106016,1260.4174757281555,1667.2795219500695,2067.241060817358,2328.6139899535674,0.32197076796383167,0.2546
othliab,Other Liability (Occurrence),36315,Farmers Mech Mut Fire Ins Of WV,1037,228.128,1265.128,1318.6696869354284,1227.6626539912222,1467.3399889235436,1599.3622329280333,1717.8208811999668,0.17528732316923512,0.4506
othliab,Other Liability (Occurrence),36340,Camico Mut Ins Co,852,4887.443,5739.443,1427.3908628011147,1430.432,1603.8212419145805,2495.8992048929667,2739.0595752633376,0.4682069688386869,0.0
othliab,Other Liability (Occurrence),37206,Contractors Bonding & Ins Co,136,128.0,264.0,141.25269370370373,137.17037037037036,145.25,149.0,160.75,0.05862900318530742,0.0
othliab,Other Liability (Occurrence),38148,North Sea Ins Co,826,281.758,1107.758,1487.7815444906075,1235.2011591687742,1592.652637219374,2266.000265827941,2862.603493180626,0.5808557774125688,0.6558
othliab,Other Liability (Occurrence),38300,Samsung Fire & Marine Ins Co Ltd,7,267.765,274.765,7.0,7.0,7.0,7.0,7.0,0.0,0.0
othliab,Other Liability (Occurrence),38466,Evergreen USA RRG Inc,7926,4800.738,12726.738000000001,14233.853114080996,13337.331091993183,15896.165913531431,19368.000959457408,22209.585122755165,0.28705591606076425,0.567
othliab,Other Liability (Occurrence),38733,Alaska Nat Ins Co,33411,51097.105,84508.10500000001,59683.2338648703,55680.00390599993,66186.50316034212,79676.14244057701,89621.92584795358,0.26468954590569016,0.068
othliab,Other Liability (Occurrence),39861,Golden Bear Ins Co,19890,35375.34,55265.34,48708.39183059549,37458.95302078372,47385.74104163739,93241.64763284972,122994.19766431568,0.6837692849491548,0.171
othliab,Other Liability (Occurrence),40568,Seguros Triples Inc,8905,7920.734,16825.734,20572.06730002072,19626.080471324647,23218.87688643405,27387.119740414542,30084.333729025544,0.25323565768127615,0.7528
othliab,Other Liability (Occurrence),41068,National Fire & Cas Co,1202,1307.829,2509.8289999999997,1718.4146458077796,1674.2107193630382,1828.0957307654865,2013.786068346383,2147.750170984442,0.12937402716753826,0.0054
othliab,Other Liability (Occurrence),41300,American Resources Ins Co Inc,2179,3514.964,5693.964,4027.1900602672263,3667.785060801143,4650.670397070662,5951.777379127165,6842.702268300871,0.35574786834492733,0.1244
othliab,Other Liability (Occurrence),41459,Armed Forces Ins Exchange,4433,1403.268,5836.268,6891.09686297253,6026.969641498745,7394.203981489609,9686.19152121694,11496.579071472297,0.3585332965245756,0.5688
othliab,Other Liability (Occurrence),41467,Physicians Recip Insurers,5631,10827.0,16458.0,14661.583507181223,10528.522609325499,16562.901940035274,26530.941965349484,35655.96680859595,0.7654530271430547,0.251
othliab,Other Liability (Occurrence),41580,Red Shield Ins Co,7226,4166.095,11392.095000000001,10258.23664772989,9735.54289902316,10699.823869085627,12835.863109297663,14458.322025070274,0.18335588712525408,0.172
othliab,Other Liability (Occurrence),42439,Toa-Re Ins Co Of Amer,124957,208634.419,333591.419,291011.08099503815,243989.57146993687,283775.54468868097,444288.47114685335,631173.4673459745,0.5015392338445422,0.1492
othliab,Other Liability (Occurrence),42552,Nova Cas Co,6618,7285.898,13903.898000000001,7687.550384121615,7687.231249737379,8292.719345524,8773.482012558776,9140.204199041107,0.1096874762782122,0.0
othliab,Other Liability (Occurrence),42846,Atlantic Cas Ins Co,72789,75554.913,148343.913,187563.6680217915,180228.8187325123,219139.6182376712,259701.34218309532,284702.39779142704,0.2815689870824323,0.7558
othliab,Other Liability (Occurrence),42927,IL State Bar Assoc Mut Ins Co,376,1141.591,1517.591,972.0692101604741,668.8694559800665,1284.4974358974357,2091.8736263736264,2438.267007411219,0.7192253331557212,0.2094
othliab,Other Liability (Occurrence),43826,Central Co-Operative Ins Co,366,523.482,889.482,524.9097408764137,458.4799899920868,548.7685940765315,720.4732882502113,909.4226373671135,0.4187910115176082,0.0538
othliab,Other Liability (Occurrence),43842,Finger Lakes Fire & Cas Ins Co,20,212.643,232.643,20.65866666666667,20.0,20.0,22.666666666666668,22.666666666666668,0.055668870376349516,0.0
othliab,Other Liability (Occurrence),43850,Oswego County Mut Ins Co,443,146.315,589.315,460.28050996066366,453.8181818181818,466.5,485.31111111111113,505.2758620689655,0.05275739060031855,0.0054
othliab,Other Liability (Occurrence),43915,Rainier Ins Co,5084,3235.363,8319.363,7175.883946600759,6798.504824226324,7519.175004626858,9065.220685367653,10078.636182976641,0.18899905200036524,0.1498
othliab,Other Liability (Occurrence),44075,States Self-Insurers RRG,7820,8451.541,16271.541,186765.6610061325,40872.1362472615,136987.66876775638,368289.35798158264,783807.6282885523,3.4830722946796353,0.772
othliab,Other Liability (Occurrence),44377,Halifax Mut Ins Co,39,6.54,45.54,39.0,39.0,39.0,39.0,39.0,0.0,0.0
othliab,Other Liability (Occurrence),44598,College Liability Ins Co Ltd RRG,917,1160.439,2077.4390000000003,1071.3644193744124,973.416220515992,1116.2551853423884,1467.056597521439,1728.0818370020934,0.2827312998902482,0.0184
